Session_ID,Purchase_Probability,Revenue,PageValues,Month,VisitorType,TrafficType,Region,Purchase_Probability_Clean,Cluster,Cluster_Name
11654,89.89%,True,36.95500632,Nov,Returning_Visitor,3,1,0.8989,0,VIP/Ready to Buy
3909,89.85%,True,48.868,May,Returning_Visitor,2,8,0.8985,0,VIP/Ready to Buy
8158,89.83%,True,34.67841487,Nov,Returning_Visitor,10,1,0.8983,0,VIP/Ready to Buy
8290,89.82%,True,28.79847144,Nov,Returning_Visitor,2,1,0.8981999999999999,0,VIP/Ready to Buy
353,89.82%,True,9.227000967,Mar,Returning_Visitor,3,1,0.8981999999999999,1,Returning Buyers
1937,89.82%,True,33.32834503,Mar,New_Visitor,8,1,0.8981999999999999,0,VIP/Ready to Buy
9298,89.71%,True,65.29516039,Dec,Returning_Visitor,1,7,0.8970999999999999,0,VIP/Ready to Buy
5180,89.68%,True,37.51854545,May,New_Visitor,4,3,0.8968,0,VIP/Ready to Buy
1326,89.68%,True,23.83323089,Mar,Returning_Visitor,2,1,0.8968,1,Returning Buyers
3318,89.67%,True,2.705833333,May,Returning_Visitor,4,6,0.8967,1,Returning Buyers
5662,89.66%,True,13.91046998,Nov,Returning_Visitor,20,6,0.8966,1,Returning Buyers
11273,89.65%,True,14.18391563,Nov,Returning_Visitor,2,1,0.8965000000000001,1,Returning Buyers
5609,89.64%,True,27.19298393,Sep,New_Visitor,2,1,0.8964,0,VIP/Ready to Buy
9451,89.61%,True,78.19779587,Nov,Returning_Visitor,13,1,0.8961,0,VIP/Ready to Buy
6588,89.61%,True,44.35972562,June,Returning_Visitor,4,1,0.8961,0,VIP/Ready to Buy
5458,89.57%,False,77.4579855,Nov,New_Visitor,2,7,0.8956999999999999,0,VIP/Ready to Buy
5207,89.56%,True,113.1512195,May,New_Visitor,4,1,0.8956000000000001,0,VIP/Ready to Buy
4375,89.53%,True,9.74025,May,New_Visitor,4,3,0.8953,1,Returning Buyers
8269,89.53%,True,21.41943708,Nov,Returning_Visitor,11,8,0.8953,1,Returning Buyers
11803,89.51%,True,39.29216261,Nov,Returning_Visitor,2,1,0.8951,0,VIP/Ready to Buy
4945,89.48%,True,25.484,May,Returning_Visitor,6,1,0.8948,0,VIP/Ready to Buy
10729,89.47%,True,12.09622118,Nov,Returning_Visitor,13,1,0.8946999999999999,1,Returning Buyers
9742,89.44%,True,8.665280918,Nov,Returning_Visitor,2,1,0.8944,1,Returning Buyers
3167,89.41%,True,23.62159091,May,Returning_Visitor,2,1,0.8941,1,Returning Buyers
8360,89.34%,True,12.50325678,Nov,Returning_Visitor,3,3,0.8934000000000001,1,Returning Buyers
8813,89.33%,False,17.78585727,Nov,Returning_Visitor,10,5,0.8933,1,Returning Buyers
9165,89.28%,True,10.69237969,Nov,New_Visitor,2,1,0.8928,1,Returning Buyers
4369,89.28%,True,63.891,May,Returning_Visitor,1,4,0.8928,0,VIP/Ready to Buy
8183,89.22%,True,12.64606692,Nov,Returning_Visitor,2,1,0.8922,1,Returning Buyers
5472,89.22%,True,44.85638692,Nov,New_Visitor,2,4,0.8922,0,VIP/Ready to Buy
10312,89.18%,True,25.76598645,Nov,Returning_Visitor,10,1,0.8918,0,VIP/Ready to Buy
12113,89.17%,False,5.468093499,Nov,Returning_Visitor,3,1,0.8917,1,Returning Buyers
6121,89.16%,True,37.92414395,Aug,New_Visitor,2,6,0.8916,0,VIP/Ready to Buy
6117,89.15%,False,40.43578994,Nov,New_Visitor,2,4,0.8915000000000001,0,VIP/Ready to Buy
9246,89.14%,True,24.54706296,Nov,New_Visitor,2,3,0.8914,1,Returning Buyers
11312,89.13%,True,11.77908986,Dec,New_Visitor,2,3,0.8913,1,Returning Buyers
3538,89.13%,True,20.0031,May,Returning_Visitor,2,1,0.8913,1,Returning Buyers
8314,89.08%,True,41.13336886,Dec,Returning_Visitor,2,4,0.8908,0,VIP/Ready to Buy
7211,89.08%,True,12.83702398,Nov,Returning_Visitor,2,6,0.8908,1,Returning Buyers
6463,89.07%,True,258.5498732,Sep,New_Visitor,2,3,0.8906999999999999,0,VIP/Ready to Buy
5575,89.05%,True,16.36245374,Aug,New_Visitor,4,1,0.8905,1,Returning Buyers
7807,89.03%,True,28.52395644,Jul,Returning_Visitor,2,5,0.8903,0,VIP/Ready to Buy
7986,89.02%,True,25.27760515,Dec,Returning_Visitor,2,2,0.8902,1,Returning Buyers
6998,89.00%,True,26.85210163,Oct,Returning_Visitor,4,7,0.89,0,VIP/Ready to Buy
9027,88.97%,True,81.19520286,Nov,Returning_Visitor,8,7,0.8896999999999999,0,VIP/Ready to Buy
218,88.96%,True,35.0928,Mar,Returning_Visitor,1,5,0.8896,0,VIP/Ready to Buy
5900,88.95%,True,32.52380772,Nov,Returning_Visitor,4,7,0.8895000000000001,0,VIP/Ready to Buy
6109,88.94%,True,5.860439769,Sep,Returning_Visitor,2,7,0.8894,1,Returning Buyers
8524,88.93%,True,21.88856759,Nov,Returning_Visitor,13,3,0.8893000000000001,1,Returning Buyers
5702,88.92%,True,7.232201859,Nov,Returning_Visitor,20,1,0.8892,1,Returning Buyers
8464,88.89%,True,3.178183427,Nov,Returning_Visitor,2,1,0.8889,1,Returning Buyers
692,88.88%,True,19.71468924,Mar,Returning_Visitor,10,2,0.8887999999999999,1,Returning Buyers
8392,88.88%,True,1.963592426,Nov,Returning_Visitor,10,3,0.8887999999999999,1,Returning Buyers
9279,88.86%,True,8.896836973,Nov,Returning_Visitor,2,1,0.8886,1,Returning Buyers
11401,88.85%,True,62.83957669,Nov,Returning_Visitor,6,1,0.8885,0,VIP/Ready to Buy
9285,88.83%,True,131.5040438,Nov,Returning_Visitor,10,7,0.8883,0,VIP/Ready to Buy
8191,88.78%,True,2.164809711,Nov,Returning_Visitor,2,1,0.8878,1,Returning Buyers
605,88.75%,True,27.45138186,Mar,Returning_Visitor,2,1,0.8875,0,VIP/Ready to Buy
2049,88.75%,True,11.51923077,May,New_Visitor,2,1,0.8875,1,Returning Buyers
1172,88.70%,True,41.35007203,Mar,New_Visitor,2,1,0.887,0,VIP/Ready to Buy
11322,88.69%,True,76.79037287,Dec,Returning_Visitor,2,1,0.8869,0,VIP/Ready to Buy
11808,88.68%,True,10.53591515,Nov,Returning_Visitor,10,1,0.8868,1,Returning Buyers
741,88.67%,True,52.10818182,Mar,Returning_Visitor,2,1,0.8867,0,VIP/Ready to Buy
9093,88.66%,True,70.33953705,Nov,Returning_Visitor,3,1,0.8865999999999999,0,VIP/Ready to Buy
8888,88.64%,True,32.09724943,Nov,Returning_Visitor,2,1,0.8864,0,VIP/Ready to Buy
2122,88.61%,True,16.82505,May,Returning_Visitor,4,1,0.8861,1,Returning Buyers
11341,88.57%,True,2.51591586,Nov,Returning_Visitor,11,7,0.8856999999999999,1,Returning Buyers
6673,88.54%,False,34.45943549,Nov,Returning_Visitor,2,1,0.8854000000000001,0,VIP/Ready to Buy
3884,88.49%,True,42.89057143,May,Returning_Visitor,3,1,0.8848999999999999,0,VIP/Ready to Buy
9574,88.41%,True,38.26667925,Nov,Returning_Visitor,3,8,0.8841,0,VIP/Ready to Buy
8265,88.41%,True,35.79969486,Nov,Returning_Visitor,13,3,0.8841,0,VIP/Ready to Buy
9561,88.40%,True,13.9750483,Nov,Returning_Visitor,13,1,0.884,1,Returning Buyers
8773,88.38%,False,44.92362122,Nov,Returning_Visitor,2,3,0.8837999999999999,0,VIP/Ready to Buy
8282,88.35%,True,23.57537117,Nov,Returning_Visitor,11,3,0.8835,1,Returning Buyers
10872,88.32%,True,16.61144026,Dec,New_Visitor,2,7,0.8832,1,Returning Buyers
1011,88.31%,False,18.8649,Mar,Returning_Visitor,10,2,0.8831,1,Returning Buyers
3285,88.31%,True,165.6204667,May,Returning_Visitor,4,8,0.8831,0,VIP/Ready to Buy
5311,88.28%,True,49.01914286,May,Returning_Visitor,2,4,0.8828,0,VIP/Ready to Buy
7197,88.25%,True,65.4726506,Aug,Returning_Visitor,1,4,0.8825,0,VIP/Ready to Buy
7811,88.23%,True,34.48748308,Oct,New_Visitor,2,2,0.8823000000000001,0,VIP/Ready to Buy
10582,88.23%,True,13.9394091,Nov,Returning_Visitor,1,1,0.8823000000000001,1,Returning Buyers
7765,88.22%,True,59.33984611,Jul,Returning_Visitor,2,8,0.8822,0,VIP/Ready to Buy
6933,88.22%,True,44.73610411,Oct,New_Visitor,2,7,0.8822,0,VIP/Ready to Buy
7877,88.21%,True,16.95907848,Aug,Returning_Visitor,4,1,0.8820999999999999,1,Returning Buyers
11511,88.21%,True,4.803305732,Nov,Returning_Visitor,10,1,0.8820999999999999,1,Returning Buyers
1391,88.20%,True,64.6,Mar,Returning_Visitor,8,7,0.882,0,VIP/Ready to Buy
7876,88.17%,True,46.33991252,Sep,Returning_Visitor,2,7,0.8817,0,VIP/Ready to Buy
833,88.17%,True,3.691344828,Mar,New_Visitor,8,1,0.8817,1,Returning Buyers
9808,88.12%,True,9.055465887,Nov,Returning_Visitor,2,1,0.8812000000000001,1,Returning Buyers
1771,88.12%,False,40.76128,Mar,New_Visitor,2,3,0.8812000000000001,0,VIP/Ready to Buy
8908,88.11%,True,10.73461716,Nov,New_Visitor,8,3,0.8811,1,Returning Buyers
9203,88.10%,True,4.213364204,Nov,Returning_Visitor,1,1,0.8809999999999999,1,Returning Buyers
10772,88.09%,True,214.3066627,Nov,Returning_Visitor,2,1,0.8809,0,VIP/Ready to Buy
10100,88.09%,True,44.69642794,Nov,Returning_Visitor,2,1,0.8809,0,VIP/Ready to Buy
8775,88.06%,True,8.898618695,Nov,Returning_Visitor,10,1,0.8806,1,Returning Buyers
3231,88.06%,False,26.8752,May,Returning_Visitor,4,1,0.8806,0,VIP/Ready to Buy
11006,88.06%,True,25.57242933,Nov,Returning_Visitor,2,1,0.8806,0,VIP/Ready to Buy
1939,88.04%,True,6.284044913,Mar,Returning_Visitor,2,1,0.8804000000000001,1,Returning Buyers
1029,88.04%,True,35.10378279,Mar,Returning_Visitor,2,2,0.8804000000000001,0,VIP/Ready to Buy
11213,88.02%,True,60.01343064,Dec,Returning_Visitor,1,1,0.8802,0,VIP/Ready to Buy
4547,88.02%,False,26.985,May,Returning_Visitor,5,1,0.8802,0,VIP/Ready to Buy
2069,87.99%,False,17.991,May,Returning_Visitor,4,1,0.8798999999999999,1,Returning Buyers
9166,87.97%,True,23.51599702,Nov,Returning_Visitor,10,6,0.8797,1,Returning Buyers
3141,87.96%,True,25.41321429,May,Returning_Visitor,2,1,0.8795999999999999,1,Returning Buyers
6715,87.96%,True,112.4141272,Oct,Returning_Visitor,5,1,0.8795999999999999,0,VIP/Ready to Buy
1861,87.95%,True,45.8293144,Mar,New_Visitor,2,1,0.8795000000000001,0,VIP/Ready to Buy
4587,87.93%,True,33.84778378,May,New_Visitor,2,7,0.8793000000000001,0,VIP/Ready to Buy
7979,87.91%,True,3.364060957,Nov,Returning_Visitor,2,1,0.8791,1,Returning Buyers
8009,87.90%,False,76.7809411,Nov,Returning_Visitor,2,9,0.879,0,VIP/Ready to Buy
9247,87.87%,True,1.483210939,Nov,Returning_Visitor,2,1,0.8787,1,Returning Buyers
10672,87.86%,True,52.74177636,Dec,Returning_Visitor,10,5,0.8786,0,VIP/Ready to Buy
2835,87.86%,False,29.77472727,May,New_Visitor,2,1,0.8786,0,VIP/Ready to Buy
8530,87.86%,True,21.83420125,Nov,Returning_Visitor,2,1,0.8786,1,Returning Buyers
10976,87.85%,True,14.1273698,Nov,Returning_Visitor,2,2,0.8785,1,Returning Buyers
8884,87.84%,True,9.131386805,Nov,Returning_Visitor,2,1,0.8784000000000001,1,Returning Buyers
10536,87.84%,True,33.85339122,Nov,Returning_Visitor,2,1,0.8784000000000001,0,VIP/Ready to Buy
5425,87.83%,True,19.71529542,Nov,Returning_Visitor,13,1,0.8783,1,Returning Buyers
7292,87.82%,True,15.06586317,Nov,Returning_Visitor,2,5,0.8782,1,Returning Buyers
7325,87.82%,True,62.77367187,Sep,New_Visitor,3,1,0.8782,0,VIP/Ready to Buy
8303,87.81%,True,8.191922892,Nov,Returning_Visitor,2,1,0.8781,1,Returning Buyers
1013,87.78%,True,30.65045455,Mar,Returning_Visitor,1,2,0.8778,0,VIP/Ready to Buy
5205,87.77%,True,68.85704348,May,Returning_Visitor,3,1,0.8776999999999999,0,VIP/Ready to Buy
9750,87.76%,True,3.651726351,Nov,Returning_Visitor,10,3,0.8776,1,Returning Buyers
10659,87.74%,True,15.84839963,Nov,Other,3,9,0.8774,1,Returning Buyers
5111,87.73%,True,22.45821429,May,New_Visitor,2,3,0.8773000000000001,1,Returning Buyers
8197,87.66%,True,14.77221948,Nov,Returning_Visitor,10,4,0.8765999999999999,1,Returning Buyers
5593,87.66%,True,1.401949127,Jul,Returning_Visitor,1,7,0.8765999999999999,1,Returning Buyers
612,87.66%,True,17.84230699,Mar,Returning_Visitor,2,1,0.8765999999999999,1,Returning Buyers
11025,87.54%,True,11.65996434,Nov,Returning_Visitor,2,1,0.8754000000000001,1,Returning Buyers
6322,87.51%,True,117.6165932,Sep,Returning_Visitor,2,3,0.8751000000000001,0,VIP/Ready to Buy
7687,87.49%,True,21.47142017,Aug,Returning_Visitor,6,7,0.8748999999999999,1,Returning Buyers
8469,87.49%,True,2.626909076,Nov,Returning_Visitor,10,1,0.8748999999999999,1,Returning Buyers
406,87.49%,True,15.88906362,Mar,Returning_Visitor,9,1,0.8748999999999999,1,Returning Buyers
11202,87.48%,True,3.801288988,Nov,Returning_Visitor,6,1,0.8748,1,Returning Buyers
10505,87.47%,True,1.37270775,Nov,Returning_Visitor,2,1,0.8747,1,Returning Buyers
10825,87.46%,True,2.907879344,Nov,Returning_Visitor,10,1,0.8745999999999999,1,Returning Buyers
7677,87.46%,True,5.091914289,Nov,Returning_Visitor,1,3,0.8745999999999999,1,Returning Buyers
8609,87.45%,True,29.04476648,Nov,Returning_Visitor,6,1,0.8745,0,VIP/Ready to Buy
8175,87.40%,True,12.96520279,Nov,Returning_Visitor,2,1,0.8740000000000001,1,Returning Buyers
10262,87.40%,True,3.464444066,Nov,Returning_Visitor,2,1,0.8740000000000001,1,Returning Buyers
9154,87.38%,True,48.6094789,Nov,Returning_Visitor,2,1,0.8737999999999999,0,VIP/Ready to Buy
5013,87.35%,False,17.94797101,May,Returning_Visitor,2,5,0.8734999999999999,1,Returning Buyers
8557,87.30%,True,68.91364255,Nov,Returning_Visitor,11,7,0.873,0,VIP/Ready to Buy
6669,87.30%,True,20.08902391,Nov,Returning_Visitor,1,5,0.873,1,Returning Buyers
11665,87.26%,False,45.05554866,Nov,Returning_Visitor,1,1,0.8726,0,VIP/Ready to Buy
7692,87.23%,True,36.31643173,Sep,Returning_Visitor,2,2,0.8723000000000001,0,VIP/Ready to Buy
9368,87.22%,True,19.34978396,Nov,Returning_Visitor,10,3,0.8722,1,Returning Buyers
5561,87.22%,False,22.53693712,Jul,New_Visitor,2,6,0.8722,1,Returning Buyers
7497,87.20%,True,47.12454606,Nov,Returning_Visitor,2,1,0.872,0,VIP/Ready to Buy
274,87.18%,True,38.99,Mar,Returning_Visitor,3,1,0.8718,0,VIP/Ready to Buy
9282,87.17%,True,8.533928457,Nov,Returning_Visitor,1,4,0.8717,1,Returning Buyers
10632,87.14%,True,40.51760545,Nov,Returning_Visitor,3,1,0.8714,0,VIP/Ready to Buy
3155,87.14%,False,45.69873563,May,Returning_Visitor,5,4,0.8714,0,VIP/Ready to Buy
7545,87.09%,True,32.22252197,Sep,New_Visitor,5,3,0.8709,0,VIP/Ready to Buy
5380,87.09%,True,204.0079491,Nov,Returning_Visitor,4,1,0.8709,0,VIP/Ready to Buy
12099,87.08%,True,64.72238907,Nov,Returning_Visitor,1,1,0.8708,0,VIP/Ready to Buy
8440,87.08%,True,6.664239119,Nov,Returning_Visitor,2,1,0.8708,1,Returning Buyers
8887,87.04%,True,10.36159616,Nov,Returning_Visitor,2,1,0.8704000000000001,1,Returning Buyers
10717,87.03%,True,14.15437174,Nov,Returning_Visitor,10,1,0.8703,1,Returning Buyers
7810,87.03%,False,17.68865669,Jul,Returning_Visitor,2,2,0.8703,1,Returning Buyers
8728,87.03%,True,2.982410939,Nov,Returning_Visitor,2,1,0.8703,1,Returning Buyers
9670,87.02%,True,42.7752197,Nov,Returning_Visitor,2,2,0.8702,0,VIP/Ready to Buy
3081,87.01%,True,39.27145714,May,Returning_Visitor,6,6,0.8701000000000001,0,VIP/Ready to Buy
11035,86.97%,True,1.125146064,Nov,Returning_Visitor,11,2,0.8697,1,Returning Buyers
8802,86.96%,True,3.940422761,Dec,Returning_Visitor,10,1,0.8695999999999999,1,Returning Buyers
11384,86.95%,True,54.76629511,Dec,Returning_Visitor,2,1,0.8695,0,VIP/Ready to Buy
8240,86.94%,True,10.58098677,Nov,Returning_Visitor,8,3,0.8694,1,Returning Buyers
9743,86.94%,True,9.331744184,Dec,New_Visitor,2,4,0.8694,1,Returning Buyers
2554,86.93%,True,101.3721739,May,Returning_Visitor,4,1,0.8693000000000001,0,VIP/Ready to Buy
9397,86.92%,False,15.95538838,Nov,Returning_Visitor,2,1,0.8692,1,Returning Buyers
9975,86.92%,True,5.667450916,Nov,Returning_Visitor,2,1,0.8692,1,Returning Buyers
1481,86.91%,True,8.631719512,Mar,Returning_Visitor,7,2,0.8691,1,Returning Buyers
7421,86.90%,True,31.49043616,June,Returning_Visitor,2,5,0.8690000000000001,0,VIP/Ready to Buy
2564,86.90%,False,33.196,May,Returning_Visitor,2,1,0.8690000000000001,0,VIP/Ready to Buy
8789,86.87%,True,1.589329821,Nov,Returning_Visitor,2,2,0.8687,1,Returning Buyers
7518,86.85%,True,23.76322043,Nov,Returning_Visitor,3,6,0.8684999999999999,1,Returning Buyers
8680,86.84%,True,14.54270238,Nov,New_Visitor,2,9,0.8684000000000001,1,Returning Buyers
1746,86.83%,True,11.48461765,Mar,Returning_Visitor,9,1,0.8683,1,Returning Buyers
7874,86.80%,True,45.82834797,Sep,Returning_Visitor,3,1,0.868,0,VIP/Ready to Buy
1955,86.79%,True,10.782,Mar,Returning_Visitor,2,1,0.8679000000000001,1,Returning Buyers
5282,86.79%,True,32.02714286,May,Returning_Visitor,2,1,0.8679000000000001,0,VIP/Ready to Buy
9446,86.78%,True,93.52994426,Nov,Returning_Visitor,2,1,0.8678,0,VIP/Ready to Buy
2529,86.74%,True,34.34857143,May,New_Visitor,1,7,0.8674,0,VIP/Ready to Buy
8819,86.71%,True,7.513426372,Nov,Returning_Visitor,2,1,0.8671,1,Returning Buyers
3347,86.71%,False,15.3956,May,Returning_Visitor,2,3,0.8671,1,Returning Buyers
2173,86.71%,False,43.19228571,May,Returning_Visitor,4,3,0.8671,0,VIP/Ready to Buy
7668,86.70%,True,36.07906944,Oct,Returning_Visitor,3,9,0.867,0,VIP/Ready to Buy
7411,86.69%,True,23.79060609,Aug,New_Visitor,3,8,0.8669,1,Returning Buyers
10731,86.69%,False,9.419346491,Nov,Returning_Visitor,2,1,0.8669,1,Returning Buyers
2730,86.68%,True,30.269375,May,New_Visitor,2,4,0.8668,0,VIP/Ready to Buy
10690,86.68%,True,38.19240444,Nov,Returning_Visitor,1,8,0.8668,0,VIP/Ready to Buy
3387,86.68%,False,23.5144,May,Returning_Visitor,2,7,0.8668,1,Returning Buyers
6365,86.67%,True,36.26141924,Oct,Returning_Visitor,1,3,0.8667,0,VIP/Ready to Buy
7774,86.66%,True,44.35848718,Oct,Returning_Visitor,2,1,0.8665999999999999,0,VIP/Ready to Buy
10960,86.63%,True,34.29431289,Dec,New_Visitor,2,1,0.8663,0,VIP/Ready to Buy
9577,86.59%,True,14.10739957,Nov,Returning_Visitor,11,3,0.8659,1,Returning Buyers
724,86.59%,True,4.667079268,Mar,Returning_Visitor,10,2,0.8659,1,Returning Buyers
10425,86.58%,True,25.03946022,Nov,New_Visitor,3,1,0.8658,1,Returning Buyers
4169,86.58%,True,17.05922581,May,Returning_Visitor,4,3,0.8658,1,Returning Buyers
5127,86.55%,True,3.663617021,May,Returning_Visitor,2,3,0.8654999999999999,2,Window Shoppers
771,86.54%,True,15.66445171,Mar,Returning_Visitor,10,4,0.8654000000000001,2,Window Shoppers
5647,86.53%,True,16.72561819,Aug,Returning_Visitor,3,1,0.8653,2,Window Shoppers
10566,86.52%,True,8.920900783,Nov,Returning_Visitor,2,1,0.8652,2,Window Shoppers
8365,86.51%,True,5.911452178,Nov,Returning_Visitor,2,1,0.8651000000000001,2,Window Shoppers
1456,86.48%,True,14.89210837,Mar,Returning_Visitor,2,7,0.8648,2,Window Shoppers
2125,86.47%,True,20.39448649,May,Returning_Visitor,4,3,0.8647,2,Window Shoppers
9042,86.47%,True,44.1286184,Nov,Returning_Visitor,2,2,0.8647,2,Window Shoppers
12109,86.44%,False,17.49721917,Nov,New_Visitor,2,1,0.8644,2,Window Shoppers
4477,86.42%,True,47.26060606,May,Returning_Visitor,6,4,0.8642,2,Window Shoppers
6479,86.40%,True,16.1722885,Nov,Returning_Visitor,3,3,0.8640000000000001,2,Window Shoppers
9125,86.40%,True,5.312300227,Nov,Returning_Visitor,2,1,0.8640000000000001,2,Window Shoppers
1988,86.40%,True,44.73466667,Mar,Returning_Visitor,2,6,0.8640000000000001,2,Window Shoppers
2503,86.38%,True,23.554375,May,Returning_Visitor,2,1,0.8637999999999999,2,Window Shoppers
3468,86.38%,False,22.2993913,May,Returning_Visitor,2,6,0.8637999999999999,2,Window Shoppers
687,86.36%,True,20.97144,Mar,Returning_Visitor,8,3,0.8636,2,Window Shoppers
1876,86.34%,True,20.85956757,Mar,New_Visitor,10,9,0.8634000000000001,2,Window Shoppers
11834,86.32%,True,38.83384563,Dec,Returning_Visitor,1,4,0.8632,2,Window Shoppers
6595,86.32%,True,113.3238614,Oct,Returning_Visitor,2,9,0.8632,2,Window Shoppers
9969,86.31%,True,4.970219813,Nov,Returning_Visitor,10,4,0.8631,2,Window Shoppers
5521,86.28%,False,10.99901844,Sep,Returning_Visitor,1,4,0.8628,2,Window Shoppers
2916,86.25%,True,18.08584615,May,New_Visitor,5,5,0.8625,2,Window Shoppers
11861,86.24%,True,6.708900602,Dec,Returning_Visitor,2,3,0.8623999999999999,2,Window Shoppers
3810,86.20%,True,19.78533333,May,Returning_Visitor,1,4,0.862,2,Window Shoppers
1086,86.18%,True,33.14784917,Mar,Returning_Visitor,10,9,0.8618000000000001,2,Window Shoppers
8498,86.17%,True,41.2169154,Nov,Returning_Visitor,10,3,0.8617,2,Window Shoppers
8173,86.15%,True,45.41882207,Nov,Returning_Visitor,2,3,0.8615,2,Window Shoppers
10409,86.11%,True,37.02263046,Nov,Returning_Visitor,3,3,0.8611,2,Window Shoppers
10285,86.11%,True,77.801588,Dec,New_Visitor,2,1,0.8611,2,Window Shoppers
9765,86.10%,False,3.359435653,Nov,Returning_Visitor,2,1,0.861,2,Window Shoppers
3413,86.08%,True,30.4615873,May,Returning_Visitor,2,9,0.8608,2,Window Shoppers
9682,86.08%,True,4.84736534,Dec,Returning_Visitor,2,1,0.8608,2,Window Shoppers
7346,86.04%,True,37.72031898,Oct,Returning_Visitor,2,4,0.8604,2,Window Shoppers
1628,86.00%,True,15.43344,Mar,Returning_Visitor,2,1,0.86,2,Window Shoppers
10388,85.99%,True,12.360043,Nov,Returning_Visitor,1,3,0.8599,2,Window Shoppers
11011,85.98%,True,9.69917706,Nov,Returning_Visitor,10,1,0.8598,2,Window Shoppers
10309,85.97%,True,25.05062136,Nov,Returning_Visitor,2,1,0.8597,2,Window Shoppers
7789,85.96%,True,42.93595137,Oct,Returning_Visitor,7,1,0.8595999999999999,2,Window Shoppers
10698,85.96%,True,52.03463312,Dec,Returning_Visitor,8,3,0.8595999999999999,2,Window Shoppers
790,85.95%,True,44.61199852,Mar,Returning_Visitor,9,4,0.8595,2,Window Shoppers
3457,85.94%,True,30.01288235,May,Returning_Visitor,2,4,0.8593999999999999,2,Window Shoppers
1737,85.94%,True,7.141428571,Mar,Returning_Visitor,2,7,0.8593999999999999,2,Window Shoppers
8952,85.93%,True,20.06500939,Nov,Returning_Visitor,2,1,0.8593000000000001,2,Window Shoppers
7459,85.93%,True,16.77416803,Oct,Returning_Visitor,2,6,0.8593000000000001,2,Window Shoppers
10036,85.92%,True,13.49031898,Nov,Returning_Visitor,13,1,0.8592,2,Window Shoppers
10723,85.91%,True,112.6661365,Nov,Returning_Visitor,2,1,0.8591,2,Window Shoppers
9009,85.86%,True,5.364419268,Nov,Returning_Visitor,1,1,0.8586,2,Window Shoppers
4925,85.85%,True,80.118,May,New_Visitor,3,3,0.8584999999999999,2,Window Shoppers
12067,85.85%,True,5.648688126,Nov,Returning_Visitor,8,3,0.8584999999999999,2,Window Shoppers
2217,85.83%,True,13.07329412,May,Returning_Visitor,4,6,0.8583,2,Window Shoppers
4435,85.79%,True,15.9468,May,Returning_Visitor,1,3,0.8579000000000001,2,Window Shoppers
6561,85.76%,True,113.9293434,Sep,Returning_Visitor,2,1,0.8576,2,Window Shoppers
4331,85.76%,True,26.65777778,May,Returning_Visitor,1,3,0.8576,2,Window Shoppers
10391,85.75%,True,10.59423174,Nov,Returning_Visitor,3,1,0.8575,2,Window Shoppers
12024,85.74%,True,9.078681618,Nov,Returning_Visitor,2,1,0.8573999999999999,2,Window Shoppers
12066,85.72%,False,2.122731861,Nov,Returning_Visitor,2,1,0.8572,2,Window Shoppers
9806,85.72%,True,84.87572674,Nov,New_Visitor,2,3,0.8572,2,Window Shoppers
7012,85.69%,True,36.70369311,Oct,Returning_Visitor,20,1,0.8569,2,Window Shoppers
102,85.68%,True,17.53595893,Feb,Returning_Visitor,4,7,0.8568000000000001,2,Window Shoppers
8421,85.62%,False,9.429362483,Nov,Returning_Visitor,2,4,0.8562000000000001,2,Window Shoppers
1740,85.59%,True,27.23866195,Mar,Returning_Visitor,2,2,0.8559,2,Window Shoppers
10338,85.59%,True,16.81772593,Nov,Returning_Visitor,2,3,0.8559,2,Window Shoppers
10447,85.59%,True,54.16451768,Nov,Returning_Visitor,2,7,0.8559,2,Window Shoppers
5805,85.59%,True,14.63523974,Nov,Returning_Visitor,3,1,0.8559,2,Window Shoppers
5024,85.49%,True,20.13555556,May,Returning_Visitor,2,3,0.8549,2,Window Shoppers
10999,85.48%,False,6.135982448,Nov,Returning_Visitor,2,5,0.8548,2,Window Shoppers
1165,85.48%,True,0.120699914,Mar,Returning_Visitor,8,1,0.8548,2,Window Shoppers
2739,85.45%,False,20.394,May,Returning_Visitor,13,7,0.8545,2,Window Shoppers
5902,85.40%,True,24.12558571,June,Returning_Visitor,3,6,0.8540000000000001,2,Window Shoppers
1123,85.39%,True,12.3578472,Mar,Returning_Visitor,6,3,0.8539,2,Window Shoppers
10630,85.37%,True,25.74700712,Nov,Returning_Visitor,2,1,0.8537,2,Window Shoppers
11438,85.35%,True,1.26665917,Nov,Returning_Visitor,2,1,0.8534999999999999,2,Window Shoppers
8491,85.33%,True,21.05431578,Dec,Returning_Visitor,2,1,0.8533,2,Window Shoppers
11634,85.33%,True,11.32556227,Nov,Returning_Visitor,2,1,0.8533,2,Window Shoppers
4902,85.32%,True,30.3236,May,Returning_Visitor,4,1,0.8532,2,Window Shoppers
4893,85.31%,False,67.73686486,May,Returning_Visitor,3,1,0.8531,2,Window Shoppers
11155,85.31%,True,22.13419743,Dec,Returning_Visitor,2,3,0.8531,2,Window Shoppers
7745,85.30%,True,18.84993357,Oct,New_Visitor,2,1,0.853,2,Window Shoppers
1862,85.28%,True,12.53314286,Mar,Returning_Visitor,3,6,0.8528,2,Window Shoppers
5308,85.28%,True,15.3956,May,Returning_Visitor,1,3,0.8528,2,Window Shoppers
10107,85.27%,True,8.969447973,Nov,Returning_Visitor,1,3,0.8527,2,Window Shoppers
